0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,name
1.5616438356164384,0.7853881278538812,1.3515981735159817,0.6484018264840182,1.2054794520547945,0.4474885844748858,0.005318318493664265,0.9178411364555359,0.0,0.0,0.0,7.186916627688333e-05,0.0,0.0,4.791277751792222e-05,4.791277751792222e-05,0.0,0.0,0.21208590269088745,0.004431931767612696,0.0,0.0,0.3298794627189636,0.024148039519786835,0.0,0.0,0.04896685853600502,0.027166545391082764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1019832260716607,0.0005177003863164264,0.35481437156889173,1.2633661060811792,2.8482637918118243,8.810383333329655,11.872818211508076,11.490082631977552,23.17367348372866,15.895377339650251,24.17572903192475,ISIC_0000000.jpg
1.6938775510204083,0.3673469387755102,1.653061224489796,0.32653061224489793,1.6938775510204083,0.2653061224489796,0.0,0.3001546859741211,0.0,0.0,0.0,0.00044033737503923476,0.0,0.0,0.0002590219955891371,0.0003108263772446662,0.0,0.0,0.06115508824586868,0.12324266135692596,0.04631312936544418,0.0,0.0,0.2592032849788666,0.0,0.0,0.0,0.9064474105834961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0498750829166001,0.0023273736961528417,0.23785481032527844,0.9913746935006961,2.9676701887414785,10.650868685836679,13.019101331329052,12.574033336604955,25.81464429870469,-17.900589864332144,25.400689738978144,ISIC_0000001.jpg
1.8341463414634147,0.6439024390243903,1.473170731707317,0.43902439024390244,1.326829268292683,0.28292682926829266,0.013609853573143482,0.9743762612342834,0.030075544491410255,0.03163732960820198,0.0009147606324404478,2.2311234715743922e-05,0.00046853593084961176,0.0,0.0007139595109038055,2.2311234715743922e-05,0.00024542358005419374,0.0,0.17056939005851746,0.1127609834074974,0.005466252565383911,0.0,0.005934788379818201,0.06827237457036972,0.00046853593084961176,0.0,0.0018964549526572227,0.044265490025281906,0.00046853593084961176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5671437207568564,0.0034447620345376046,0.48905133685958657,1.4597183943665584,2.9466043715802055,9.121983846344557,11.488512144838635,12.019358937876104,-23.84457065843193,17.04087231965287,-24.049863577483993,ISIC_0000002.jpg
1.4097902097902097,0.6125874125874126,1.4853146853146852,0.5118881118881119,1.6027972027972028,0.3776223776223776,0.0,0.7769852876663208,0.0,0.0,0.0,0.10589125007390976,0.0,0.0,0.0,0.11225233227014542,0.0,0.0,0.08431889116764069,0.48800551891326904,0.2134419083595276,0.20210260152816772,0.0,0.12044567614793777,0.0,0.0,0.0,0.16220755875110626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1711701298714514,0.000825512999267516,0.32063287417956365,1.1351442055111052,2.9723611848933076,9.138937699552722,13.586100465711294,11.608038862978105,-24.21093169875807,-16.666212004129367,24.99381097630152,ISIC_0000003.jpg
0.9619238476953907,1.0460921843687374,0.8296593186372745,0.9138276553106212,1.094188376753507,1.154308617234469,0.8626331686973572,0.006741313263773918,0.0063447654247283936,0.0,0.009092275984585285,0.0,0.006656338926404715,0.0,0.010253594256937504,0.0,0.025747286155819893,0.0,0.0034273064229637384,0.09299047291278839,0.004192077089101076,0.07245495915412903,0.07098206877708435,0.4560300409793854,0.006911262404173613,0.011811461299657822,0.04512147977948189,0.16034695506095886,0.004560300149023533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9060883395824944,0.002644873408217768,0.27326106877010525,0.5923972944716117,2.9630768499066438,7.165802465219691,11.670979143967791,11.443340175948483,-23.161515414966708,-15.065186465312095,23.14099869271343,ISIC_0000004.jpg
1.8227848101265822,0.45569620253164556,1.5949367088607593,0.3688969258589512,1.453887884267631,0.3037974683544304,0.06516305357217789,0.9959502816200256,0.0016613310435786843,0.0,0.0008306655217893422,0.0006716019124723971,8.836867345962673e-05,0.0,0.0007776442798785865,0.0009013604139909148,0.00014138987171463668,0.0,0.05910096690058708,0.01431572437286377,0.010462850332260132,0.0,0.0005478857783600688,0.0031989458948373795,0.00010604240378597751,0.0,0.00047719082795083523,0.0036584630142897367,0.00021208480757195503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5202673383465546,0.005907412474829066,0.421804459956532,1.2907278801777364,2.958541217362096,9.2560582494714,11.46599083992363,12.318671752478984,-24.777657806142567,-17.08547665305774,-24.22759633581653,ISIC_0000006.jpg
1.8969072164948453,0.5051546391752577,1.5876288659793814,0.3917525773195876,1.3298969072164948,0.28865979381443296,0.03194312006235123,0.9966672658920288,0.015482278540730476,0.0014503714628517628,0.0013280509738251567,0.0001572691835463047,0.000821294670458883,0.0,0.0019221790134906769,8.737177267903462e-05,0.0011183586902916431,0.0,0.07255352288484573,0.0022541917860507965,0.009575946256518364,0.0,0.00302306329831481,0.001992076402530074,6.98974181432277e-05,0.0,0.0014328970573842525,0.0029531659092754126,0.0003669614379759878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4876347759420148,0.0042963130284462935,0.371398352474349,1.2302719767254493,2.964728112440918,9.346367390959845,11.295945421363779,12.877161690278816,-25.006500901614814,-17.718533486495655,-25.3374849884488,ISIC_0000007.jpg
1.448888888888889,0.6044444444444445,1.4844444444444445,0.48,1.6711111111111112,0.3111111111111111,0.0,0.266340970993042,0.0,0.0,0.0,0.0001743069151416421,0.0,0.0,0.0,0.00010458414908498526,0.0,0.0,0.0005926435114815831,0.40135911107063293,0.17775818705558777,0.3416067063808441,0.0,0.6439245939254761,0.0,0.0,0.0,0.4528144896030426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1819420556599882,0.001065462599552749,0.3552317033142951,1.2552309642654527,2.9610559539972785,9.200885336296611,12.123348990069989,11.868572109342887,24.175689590432928,16.859714740474605,23.923728682494602,ISIC_0000008.jpg
1.5674740484429066,0.49826989619377166,1.5778546712802768,0.3944636678200692,1.7024221453287198,0.2595155709342561,0.01604555919766426,0.3840351104736328,0.0,0.0,0.0,0.00020483692060224712,0.0,0.0,0.000512092316057533,0.0034139486961066723,3.413948797970079e-05,0.0,0.009285940788686275,0.48372241854667664,0.1543446183204651,0.07954500615596771,0.0005462318076752126,0.47409507632255554,0.0,0.0,0.029598936438560486,0.6019815802574158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3387594258092614,0.003130128841447657,0.41333217893802965,1.3774379782810482,2.9470055091877607,9.660743721970526,11.545661101731021,11.395009580561602,22.986816372365766,18.29511197921374,-23.049396762153,ISIC_0000009.jpg
1.7566539923954372,0.3079847908745247,1.7338403041825095,0.2509505703422053,1.768060836501901,0.18250950570342203,0.004256649408489466,0.8817570805549622,0.0,0.0,0.0,0.003599759191274643,0.0,0.0,0.0,0.010799277573823929,0.0,0.0,0.049004022032022476,0.2565813660621643,0.03321237862110138,0.0,0.0009196465252898633,0.09270036965608597,0.0,0.0,0.009249016642570496,0.3799191117286682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3160198368632767,0.008759812533318728,0.27253905958044516,1.056648944184373,2.94907374515595,9.143079368402876,12.360507363399382,14.296696585913722,-27.7793418162545,-18.919956533039233,27.772341713104787,ISIC_0000010.jpg
